max_depth,estimators,learning_rate,accuracy,recall,cut_off,Performance
10,600,0.1,0.9963748553798689,0.5374149659863946,0.45,0.6982270341795462
10,600,0.1,0.9963748553798689,0.5374149659863946,0.5,0.6982270341795462
10,600,0.1,0.9963362900115696,0.5306122448979592,0.55,0.6924506274177296
3,800,0.1,0.9902429618202854,0.4897959183673469,0.05,0.655411107619119
3,800,0.1,0.993790975703818,0.4557823129251701,0.1,0.6249457726954278
3,800,0.1,0.9944080215966062,0.40816326530612246,0.15000000000000002,0.5787667677666078
3,800,0.1,0.9950250674893946,0.40816326530612246,0.2,0.5788712336266281
3,800,0.1,0.9951793289625916,0.3877551020408163,0.25,0.5580681970161315
3,800,0.1,0.9952950250674893,0.3673469387755102,0.3,0.5366319111528003
3,800,0.1,0.9952950250674893,0.35374149659863946,0.35000000000000003,0.5219683026664406
3,800,0.1,0.9954492865406864,0.35374149659863946,0.4,0.5219895137285221
3,800,0.1,0.995526417277285,0.3469387755102041,0.45,0.514555934937996
3,800,0.1,0.9953721558040879,0.3129251700680272,0.5,0.4761562910454495
3,800,0.1,0.9952178943308908,0.2857142857142857,0.55,0.4439703744483918
4,800,0.1,0.9919398380254532,0.7006802721088435,0.05,0.8212506414899338
4,800,0.1,0.9944851523332048,0.6666666666666666,0.1,0.7982293899598363
4,800,0.1,0.9950636328576938,0.6326530612244898,0.15000000000000002,0.7735130514165468
4,800,0.1,0.9952950250674893,0.6054421768707483,0.2,0.7528950859339584
4,800,0.1,0.9957578094870806,0.5850340136054422,0.25,0.7370384630704072
4,800,0.1,0.9957963748553799,0.564625850340136,0.3,0.7206413313523463
4,800,0.1,0.9958735055919784,0.5374149659863946,0.35000000000000003,0.6981038937617922
4,800,0.1,0.9959120709602777,0.5170068027210885,0.4,0.6806621618059765
4,800,0.1,0.9959506363285769,0.5034013605442177,0.45,0.6687727850543167
4,800,0.1,0.9959120709602777,0.48299319727891155,0.5,0.6505065140980616
4,800,0.1,0.9959120709602777,0.4557823129251701,0.55,0.625364556357187
5,800,0.1,0.9940223679136135,0.6938775510204082,0.05,0.8172638656716069
5,800,0.1,0.9947936752795989,0.6870748299319728,0.1,0.8127837499093327
5,800,0.1,0.9952950250674893,0.673469387755102,0.15000000000000002,0.8033497431002102
5,800,0.1,0.9952950250674893,0.6326530612244898,0.2,0.7735829535752375
5,800,0.1,0.9954492865406864,0.6258503401360545,0.25,0.7685220724397257
5,800,0.1,0.9954878519089857,0.6122448979591837,0.3,0.7581886459196655
5,800,0.1,0.9954878519089857,0.5986394557823129,0.35000000000000003,0.7476671443107877
5,800,0.1,0.995680678750482,0.5986394557823129,0.4,0.7477215231115703
5,800,0.1,0.9957578094870806,0.5850340136054422,0.45,0.7370384630704072
5,800,0.1,0.9957192441187813,0.564625850340136,0.5,0.7206211329879717
5,800,0.1,0.9957963748553799,0.564625850340136,0.55,0.7206413313523463
6,800,0.1,0.9955649826455842,0.47619047619047616,0.05,0.6442355084444388
6,800,0.1,0.9957192441187813,0.46938775510204084,0.1,0.6380126788792607
6,800,0.1,0.9957192441187813,0.46258503401360546,0.15000000000000002,0.6316991965470647
6,800,0.1,0.9957963748553799,0.46258503401360546,0.2,0.6317147176064734
6,800,0.1,0.9959120709602777,0.46258503401360546,0.25,0.6317379961175443
6,800,0.1,0.9958349402236791,0.4421768707482993,0.3,0.6124221988862464
6,800,0.1,0.9958735055919784,0.43537414965986393,0.35000000000000003,0.6058735943774917
6,800,0.1,0.9959506363285769,0.43537414965986393,0.4,0.6058878678542724
6,800,0.1,0.9959506363285769,0.43537414965986393,0.45,0.6058878678542724
6,800,0.1,0.9959892016968762,0.43537414965986393,0.5,0.6058950040158052
6,800,0.1,0.9959892016968762,0.43537414965986393,0.55,0.6058950040158052
7,800,0.1,0.9958735055919784,0.5510204081632653,0.05,0.7094819116562882
7,800,0.1,0.9958735055919784,0.5238095238095238,0.1,0.6865221452714337
7,800,0.1,0.9958735055919784,0.5170068027210885,0.15000000000000002,0.6806531543990535
7,800,0.1,0.9958735055919784,0.5170068027210885,0.2,0.6806531543990535
7,800,0.1,0.9958735055919784,0.5102040816326531,0.25,0.6747311448663942
7,800,0.1,0.9958735055919784,0.5102040816326531,0.3,0.6747311448663942
7,800,0.1,0.9958735055919784,0.5102040816326531,0.35000000000000003,0.6747311448663942
7,800,0.1,0.9958735055919784,0.5102040816326531,0.4,0.6747311448663942
7,800,0.1,0.9959120709602777,0.5034013605442177,0.45,0.6687640902419411
7,800,0.1,0.9958735055919784,0.4965986394557823,0.5,0.6627251698975068
7,800,0.1,0.9958735055919784,0.4965986394557823,0.55,0.6627251698975068
8,800,0.1,0.9957963748553799,0.5578231292517006,0.05,0.7150763085181274
8,800,0.1,0.9957963748553799,0.54421768707483,0.1,0.7037987682294998
8,800,0.1,0.9957578094870806,0.5374149659863946,0.15000000000000002,0.6980754653055009
8,800,0.1,0.9957963748553799,0.5374149659863946,0.2,0.6980849419343115
8,800,0.1,0.9957963748553799,0.5374149659863946,0.25,0.6980849419343115
8,800,0.1,0.9957963748553799,0.5374149659863946,0.3,0.6980849419343115
8,800,0.1,0.9957963748553799,0.5374149659863946,0.35000000000000003,0.6980849419343115
8,800,0.1,0.9957963748553799,0.5374149659863946,0.4,0.6980849419343115
8,800,0.1,0.9958349402236791,0.5374149659863946,0.45,0.6980944180863967
8,800,0.1,0.9958735055919784,0.5306122448979592,0.5,0.692338826309985
8,800,0.1,0.9959120709602777,0.5306122448979592,0.55,0.6923481456580786
9,800,0.1,0.9961434631700733,0.5306122448979592,0.05,0.69240405185968
9,800,0.1,0.9961434631700733,0.5306122448979592,0.1,0.69240405185968
9,800,0.1,0.9961820285383726,0.5238095238095238,0.15000000000000002,0.6865954395473619
9,800,0.1,0.996104897801774,0.5102040816326531,0.2,0.6747842461691513
9,800,0.1,0.9961434631700733,0.5102040816326531,0.25,0.6747930948002007
9,800,0.1,0.9961820285383726,0.5102040816326531,0.3,0.6748019429781779
9,800,0.1,0.9961820285383726,0.5102040816326531,0.35000000000000003,0.6748019429781779
9,800,0.1,0.996104897801774,0.4965986394557823,0.4,0.6627763982021716
9,800,0.1,0.9961434631700733,0.4965986394557823,0.45,0.6627849347088701
9,800,0.1,0.9961820285383726,0.4965986394557823,0.5,0.6627934707744945
9,800,0.1,0.9961820285383726,0.4965986394557823,0.55,0.6627934707744945
10,800,0.1,0.9963748553798689,0.54421768707483,0.05,0.7039431962851984
10,800,0.1,0.9964134207481682,0.54421768707483,0.1,0.7039528209658713
10,800,0.1,0.9964134207481682,0.5374149659863946,0.15000000000000002,0.698236503185063
10,800,0.1,0.9964519861164675,0.5374149659863946,0.2,0.6982459717144297
10,800,0.1,0.9964134207481682,0.5306122448979592,0.25,0.6924692543473768
10,800,0.1,0.9964134207481682,0.5306122448979592,0.3,0.6924692543473768
10,800,0.1,0.9964134207481682,0.5306122448979592,0.35000000000000003,0.6924692543473768
10,800,0.1,0.9963748553798689,0.5238095238095238,0.4,0.6866412333622458
10,800,0.1,0.9963362900115696,0.5170068027210885,0.45,0.6807612129827466
10,800,0.1,0.9963362900115696,0.5170068027210885,0.5,0.6807612129827466
10,800,0.1,0.9964134207481682,0.5170068027210885,0.55,0.6807792163216826
3,1000,0.1,0.9903586579251832,0.4897959183673469,0.05,0.655436447166922
3,1000,0.1,0.993790975703818,0.4557823129251701,0.1,0.6249457726954278
3,1000,0.1,0.9944851523332048,0.40816326530612246,0.15000000000000002,0.5787798310255572
3,1000,0.1,0.994947936752796,0.3945578231292517,0.2,0.5650419068222468
3,1000,0.1,0.9951407635942924,0.38095238095238093,0.25,0.5509819517324949
3,1000,0.1,0.9952950250674893,0.3741496598639456,0.3,0.5438544531091054
3,1000,0.1,0.9952950250674893,0.35374149659863946,0.35000000000000003,0.5219683026664406
3,1000,0.1,0.9954878519089857,0.35374149659863946,0.4,0.5219948157361909
3,1000,0.1,0.9954878519089857,0.3401360544217687,0.45,0.5070309217560127
3,1000,0.1,0.9953335904357886,0.30612244897959184,0.5,0.4682354947505157
3,1000,0.1,0.9952178943308908,0.2857142857142857,0.55,0.4439703744483918
4,1000,0.1,0.9919012726571539,0.7006802721088435,0.05,0.8212374237208271
4,1000,0.1,0.9944465869649055,0.6666666666666666,0.1,0.7982169666764694
4,1000,0.1,0.9950636328576938,0.6326530612244898,0.15000000000000002,0.7735130514165468
4,1000,0.1,0.9952178943308908,0.5986394557823129,0.2,0.7475909918848747
4,1000,0.1,0.9955649826455842,0.5714285714285714,0.25,0.7260965105036478
4,1000,0.1,0.9957192441187813,0.5578231292517006,0.3,0.7150564209013935
4,1000,0.1,0.9957963748553799,0.5306122448979592,0.35000000000000003,0.6923201862010541
4,1000,0.1,0.9959120709602777,0.5238095238095238,0.4,0.6865313086833895
4,1000,0.1,0.9959120709602777,0.5102040816326531,0.45,0.6747399962166065
4,1000,0.1,0.9958349402236791,0.48299319727891155,0.5,0.6504900597211499
4,1000,0.1,0.9959506363285769,0.46258503401360546,0.55,0.6317457548005537
5,1000,0.1,0.9942537601234092,0.6870748299319728,0.05,0.8126034817780788
5,1000,0.1,0.9949093713844968,0.673469387755102,0.1,0.8032240899107083
5,1000,0.1,0.9952564596991901,0.6530612244897959,0.15000000000000002,0.7886385112373901
5,1000,0.1,0.9953335904357886,0.6394557823129252,0.2,0.7786591108850853
5,1000,0.1,0.9954878519089857,0.6326530612244898,0.25,0.7736411901963921
5,1000,0.1,0.995526417277285,0.6122448979591837,0.3,0.7581998310150941
5,1000,0.1,0.9955649826455842,0.5918367346938775,0.35000000000000003,0.7423602004060676
5,1000,0.1,0.9956421133821828,0.5918367346938775,0.4,0.7423816424665705
5,1000,0.1,0.9956421133821828,0.5714285714285714,0.45,0.7261170233336498
5,1000,0.1,0.995680678750482,0.5714285714285714,0.5,0.726127278991443
5,1000,0.1,0.9955649826455842,0.5374149659863946,0.55,0.6980280750093055
6,1000,0.1,0.9955649826455842,0.4965986394557823,0.05,0.662656840776448
6,1000,0.1,0.9956421133821828,0.46938775510204084,0.1,0.637996844349726
6,1000,0.1,0.9956421133821828,0.46258503401360546,0.15000000000000002,0.6316836738457299
6,1000,0.1,0.9956035480138835,0.4489795918367347,0.2,0.6188715101087258
6,1000,0.1,0.9956035480138835,0.4421768707482993,0.25,0.612378435012614
6,1000,0.1,0.995680678750482,0.4421768707482993,0.3,0.61239302453557
6,1000,0.1,0.9957963748553799,0.4421768707482993,0.35000000000000003,0.6124149058854029
6,1000,0.1,0.9957963748553799,0.4421768707482993,0.4,0.6124149058854029
6,1000,0.1,0.9957963748553799,0.4421768707482993,0.45,0.6124149058854029
6,1000,0.1,0.9957963748553799,0.4421768707482993,0.5,0.6124149058854029
6,1000,0.1,0.9957963748553799,0.4421768707482993,0.55,0.6124149058854029
7,1000,0.1,0.9957578094870806,0.5510204081632653,0.05,0.7094525489876811
7,1000,0.1,0.9957963748553799,0.54421768707483,0.1,0.7037987682294998
7,1000,0.1,0.9957963748553799,0.54421768707483,0.15000000000000002,0.7037987682294998
7,1000,0.1,0.9958349402236791,0.5374149659863946,0.2,0.6980944180863967
7,1000,0.1,0.9959506363285769,0.5374149659863946,0.25,0.6981228436826585
7,1000,0.1,0.9959506363285769,0.5306122448979592,0.3,0.6923574645353049
7,1000,0.1,0.9959506363285769,0.5306122448979592,0.35000000000000003,0.6923574645353049
7,1000,0.1,0.9959506363285769,0.5306122448979592,0.4,0.6923574645353049
7,1000,0.1,0.9959892016968762,0.5306122448979592,0.45,0.6923667829417
7,1000,0.1,0.9959892016968762,0.5306122448979592,0.5,0.6923667829417
7,1000,0.1,0.9959892016968762,0.5306122448979592,0.55,0.6923667829417
8,1000,0.1,0.9960663324334748,0.564625850340136,0.05,0.7207120099056868
8,1000,0.1,0.996104897801774,0.564625850340136,0.1,0.7207221048459309
8,1000,0.1,0.9960277670651755,0.5510204081632653,0.15000000000000002,0.709521055049442
8,1000,0.1,0.9959892016968762,0.5374149659863946,0.2,0.6981323179282012
8,1000,0.1,0.9959892016968762,0.5374149659863946,0.25,0.6981323179282012
8,1000,0.1,0.9959892016968762,0.5374149659863946,0.3,0.6981323179282012
8,1000,0.1,0.9959892016968762,0.5374149659863946,0.35000000000000003,0.6981323179282012
8,1000,0.1,0.9960277670651755,0.5374149659863946,0.4,0.6981417916971983
8,1000,0.1,0.9961434631700733,0.5374149659863946,0.45,0.6981702101452747
8,1000,0.1,0.9961434631700733,0.5374149659863946,0.5,0.6981702101452747
8,1000,0.1,0.996104897801774,0.5306122448979592,0.55,0.6923947353362536
9,1000,0.1,0.9960663324334748,0.5170068027210885,0.05,0.6806981868420341
9,1000,0.1,0.9961434631700733,0.5170068027210885,0.1,0.6807161966055735
9,1000,0.1,0.9961434631700733,0.5102040816326531,0.15000000000000002,0.6747930948002007
9,1000,0.1,0.9961434631700733,0.5034013605442177,0.2,0.6688162524077869
9,1000,0.1,0.9961434631700733,0.5034013605442177,0.25,0.6688162524077869
9,1000,0.1,0.9961820285383726,0.4965986394557823,0.3,0.6627934707744945
9,1000,0.1,0.9961820285383726,0.4897959183673469,0.35000000000000003,0.656706773535928
9,1000,0.1,0.9962205939066718,0.4897959183673469,0.4,0.6567151531072705
9,1000,0.1,0.9961820285383726,0.48299319727891155,0.45,0.6505640909036894
9,1000,0.1,0.9961820285383726,0.48299319727891155,0.5,0.6505640909036894
9,1000,0.1,0.9961820285383726,0.47619047619047616,0.55,0.6443646468791432
10,1000,0.1,0.9966448129579637,0.5782312925170068,0.05,0.7318559426657234
10,1000,0.1,0.9965676822213652,0.5578231292517006,0.1,0.7152750761322536
10,1000,0.1,0.9965676822213652,0.5510204081632653,0.15000000000000002,0.709657995472759
10,1000,0.1,0.9966062475896644,0.5510204081632653,0.2,0.709667773275399
10,1000,0.1,0.9966062475896644,0.5510204081632653,0.25,0.709667773275399
10,1000,0.1,0.9966062475896644,0.5510204081632653,0.3,0.709667773275399
10,1000,0.1,0.9965676822213652,0.54421768707483,0.35000000000000003,0.7039913148705088
10,1000,0.1,0.9966062475896644,0.54421768707483,0.4,0.7040009371423356
10,1000,0.1,0.9966062475896644,0.54421768707483,0.45,0.7040009371423356
10,1000,0.1,0.9966062475896644,0.54421768707483,0.5,0.7040009371423356
10,1000,0.1,0.9966062475896644,0.54421768707483,0.55,0.7040009371423356
3,200,1.0,0.9672580023139221,0.6190476190476191,0.05,0.7549349321768808
3,200,1.0,0.9698804473582723,0.5918367346938775,0.1,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.15000000000000002,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.2,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.25,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.3,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.35000000000000003,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.4,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.45,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.5,0.735102211341092
3,200,1.0,0.9698804473582723,0.5918367346938775,0.55,0.735102211341092
4,200,1.0,0.985422290782877,0.3877551020408163,0.05,0.5565231745187474
4,200,1.0,0.9879290397223294,0.36054421768707484,0.1,0.5282894574288
4,200,1.0,0.9900115696104898,0.3469387755102041,0.15000000000000002,0.5138162429968052
4,200,1.0,0.9900115696104898,0.3469387755102041,0.2,0.5138162429968052
4,200,1.0,0.9902043964519861,0.3469387755102041,0.25,0.5138422092912379
4,200,1.0,0.9909371384496722,0.3401360544217687,0.3,0.5064386395238946
4,200,1.0,0.9909757038179715,0.3401360544217687,0.35000000000000003,0.5064436758792009
4,200,1.0,0.99105283455457,0.3401360544217687,0.4,0.5064537477143757
4,200,1.0,0.99105283455457,0.3401360544217687,0.45,0.5064537477143757
4,200,1.0,0.99105283455457,0.3401360544217687,0.5,0.5064537477143757
4,200,1.0,0.9911685306594678,0.3333333333333333,0.55,0.4988887055603544
5,200,1.0,0.8595834940223679,0.29931972789115646,0.05,0.4440237850157661
5,200,1.0,0.860894716544543,0.29931972789115646,0.1,0.44419852473803256
5,200,1.0,0.8612803702275357,0.29931972789115646,0.15000000000000002,0.4442498436324206
5,200,1.0,0.8613575009641342,0.29931972789115646,0.2,0.4442601033189314
5,200,1.0,0.8613575009641342,0.29931972789115646,0.25,0.4442601033189314
5,200,1.0,0.8613575009641342,0.2925170068027211,0.3,0.43672291271384994
5,200,1.0,0.861318935595835,0.2857142857142857,0.35000000000000003,0.4290915378629958
5,200,1.0,0.861318935595835,0.2857142857142857,0.4,0.4290915378629958
5,200,1.0,0.861318935595835,0.2857142857142857,0.45,0.4290915378629958
5,200,1.0,0.861318935595835,0.2857142857142857,0.5,0.4290915378629958
5,200,1.0,0.861318935595835,0.2857142857142857,0.55,0.4290915378629958
6,200,1.0,0.9752024681835711,0.35374149659863946,0.05,0.5191634707314055
6,200,1.0,0.976475125337447,0.3469387755102041,0.1,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.15000000000000002,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.2,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.25,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.3,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.35000000000000003,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.4,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.45,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.5,0.5119744988076051
6,200,1.0,0.976475125337447,0.3469387755102041,0.55,0.5119744988076051
7,200,1.0,0.9280370227535673,0.36054421768707484,0.05,0.5193283463274818
7,200,1.0,0.9287697647512534,0.36054421768707484,0.1,0.5194430104765683
7,200,1.0,0.9292325491708446,0.36054421768707484,0.15000000000000002,0.5195153628117337
7,200,1.0,0.9293096799074431,0.36054421768707484,0.2,0.5195274164866454
7,200,1.0,0.929579637485538,0.36054421768707484,0.25,0.5195695929988299
7,200,1.0,0.9298110296953336,0.36054421768707484,0.3,0.519605730248899
7,200,1.0,0.9298881604319321,0.36054421768707484,0.35000000000000003,0.5196177731189647
7,200,1.0,0.9300424219051292,0.36054421768707484,0.4,0.5196418545407089
7,200,1.0,0.9300424219051292,0.36054421768707484,0.45,0.5196418545407089
7,200,1.0,0.9300809872734285,0.36054421768707484,0.5,0.5196478739966692
7,200,1.0,0.930158118010027,0.36054421768707484,0.55,0.5196599118294445
8,200,1.0,0.9894330890860008,0.4013605442176871,0.05,0.5710687676348188
8,200,1.0,0.990474354030081,0.4013605442176871,0.1,0.5712420722711432
8,200,1.0,0.9906286155032781,0.4013605442176871,0.15000000000000002,0.5712677249810069
8,200,1.0,0.9906286155032781,0.4013605442176871,0.2,0.5712677249810069
8,200,1.0,0.9906671808715773,0.4013605442176871,0.25,0.5712741372701049
8,200,1.0,0.9906671808715773,0.4013605442176871,0.3,0.5712741372701049
8,200,1.0,0.9906671808715773,0.4013605442176871,0.35000000000000003,0.5712741372701049
8,200,1.0,0.9906671808715773,0.4013605442176871,0.4,0.5712741372701049
8,200,1.0,0.9906671808715773,0.4013605442176871,0.45,0.5712741372701049
8,200,1.0,0.9906671808715773,0.4013605442176871,0.5,0.5712741372701049
8,200,1.0,0.9906671808715773,0.4013605442176871,0.55,0.5712741372701049
9,200,1.0,0.8842653297338989,0.5102040816326531,0.05,0.6470644343992537
9,200,1.0,0.8850366370998843,0.5102040816326531,0.1,0.6472708237084621
9,200,1.0,0.8851908985730814,0.5102040816326531,0.15000000000000002,0.6473120741905991
9,200,1.0,0.8853065946779791,0.5102040816326531,0.2,0.6473430060673602
9,200,1.0,0.8853451600462784,0.5102040816326531,0.25,0.6473533155532295
9,200,1.0,0.8853837254145777,0.5102040816326531,0.3,0.6473636244693186
9,200,1.0,0.8854608561511762,0.5102040816326531,0.35000000000000003,0.6473842405923452
9,200,1.0,0.8854608561511762,0.5102040816326531,0.4,0.6473842405923452
9,200,1.0,0.8854608561511762,0.5102040816326531,0.45,0.6473842405923452
9,200,1.0,0.8854608561511762,0.5102040816326531,0.5,0.6473842405923452
9,200,1.0,0.8854608561511762,0.5102040816326531,0.55,0.6473842405923452
10,200,1.0,0.950790590050135,0.46258503401360546,0.05,0.6223702884779944
10,200,1.0,0.9508677207867335,0.46258503401360546,0.1,0.6223868119662817
10,200,1.0,0.9508677207867335,0.46258503401360546,0.15000000000000002,0.6223868119662817
10,200,1.0,0.9508677207867335,0.46258503401360546,0.2,0.6223868119662817
10,200,1.0,0.9508677207867335,0.46258503401360546,0.25,0.6223868119662817
10,200,1.0,0.9509062861550328,0.46258503401360546,0.3,0.6223950730341907
10,200,1.0,0.9509062861550328,0.46258503401360546,0.35000000000000003,0.6223950730341907
10,200,1.0,0.9509448515233321,0.46258503401360546,0.4,0.622403333651326
10,200,1.0,0.9509448515233321,0.46258503401360546,0.45,0.622403333651326
10,200,1.0,0.9509448515233321,0.46258503401360546,0.5,0.622403333651326
10,200,1.0,0.9509448515233321,0.46258503401360546,0.55,0.622403333651326
3,400,1.0,0.9672580023139221,0.6190476190476191,0.05,0.7549349321768808
3,400,1.0,0.9698804473582723,0.5918367346938775,0.1,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.15000000000000002,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.2,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.25,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.3,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.35000000000000003,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.4,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.45,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.5,0.735102211341092
3,400,1.0,0.9698804473582723,0.5918367346938775,0.55,0.735102211341092
4,400,1.0,0.985422290782877,0.3877551020408163,0.05,0.5565231745187474
4,400,1.0,0.9879290397223294,0.36054421768707484,0.1,0.5282894574288
4,400,1.0,0.9900115696104898,0.3469387755102041,0.15000000000000002,0.5138162429968052
4,400,1.0,0.9900115696104898,0.3469387755102041,0.2,0.5138162429968052
4,400,1.0,0.9902043964519861,0.3469387755102041,0.25,0.5138422092912379
4,400,1.0,0.9909371384496722,0.3401360544217687,0.3,0.5064386395238946
4,400,1.0,0.9909757038179715,0.3401360544217687,0.35000000000000003,0.5064436758792009
4,400,1.0,0.99105283455457,0.3401360544217687,0.4,0.5064537477143757
4,400,1.0,0.99105283455457,0.3401360544217687,0.45,0.5064537477143757
4,400,1.0,0.99105283455457,0.3401360544217687,0.5,0.5064537477143757
4,400,1.0,0.9911685306594678,0.3333333333333333,0.55,0.4988887055603544
5,400,1.0,0.8595834940223679,0.29931972789115646,0.05,0.4440237850157661
5,400,1.0,0.860894716544543,0.29931972789115646,0.1,0.44419852473803256
5,400,1.0,0.8612803702275357,0.29931972789115646,0.15000000000000002,0.4442498436324206
5,400,1.0,0.8613575009641342,0.29931972789115646,0.2,0.4442601033189314
5,400,1.0,0.8613575009641342,0.29931972789115646,0.25,0.4442601033189314
5,400,1.0,0.8613575009641342,0.2925170068027211,0.3,0.43672291271384994
5,400,1.0,0.861318935595835,0.2857142857142857,0.35000000000000003,0.4290915378629958
5,400,1.0,0.861318935595835,0.2857142857142857,0.4,0.4290915378629958
5,400,1.0,0.861318935595835,0.2857142857142857,0.45,0.4290915378629958
5,400,1.0,0.861318935595835,0.2857142857142857,0.5,0.4290915378629958
5,400,1.0,0.861318935595835,0.2857142857142857,0.55,0.4290915378629958
6,400,1.0,0.9752024681835711,0.35374149659863946,0.05,0.5191634707314055
6,400,1.0,0.976475125337447,0.3469387755102041,0.1,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.15000000000000002,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.2,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.25,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.3,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.35000000000000003,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.4,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.45,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.5,0.5119744988076051
6,400,1.0,0.976475125337447,0.3469387755102041,0.55,0.5119744988076051
7,400,1.0,0.9879290397223294,0.3197278911564626,0.05,0.4831060211952911
7,400,1.0,0.9908214423447744,0.30612244897959184,0.1,0.4677344771212083
7,400,1.0,0.9911685306594678,0.30612244897959184,0.15000000000000002,0.46777314067411313
7,400,1.0,0.9914770536058619,0.29931972789115646,0.2,0.4598224076007547
7,400,1.0,0.9918627072888546,0.29931972789115646,0.25,0.4598638698329186
7,400,1.0,0.9918627072888546,0.29931972789115646,0.3,0.4598638698329186
7,400,1.0,0.9932896259159275,0.2925170068027211,0.35000000000000003,0.4519405964593413
7,400,1.0,0.9932896259159275,0.2925170068027211,0.4,0.4519405964593413
7,400,1.0,0.9932896259159275,0.2925170068027211,0.45,0.4519405964593413
7,400,1.0,0.9932896259159275,0.2925170068027211,0.5,0.4519405964593413
7,400,1.0,0.9932896259159275,0.2925170068027211,0.55,0.4519405964593413
8,400,1.0,0.8664866949479367,0.40816326530612246,0.05,0.5549257439803598
8,400,1.0,0.8673351330505207,0.4013605442176871,0.1,0.5487747885605575
8,400,1.0,0.8674508291554184,0.4013605442176871,0.15000000000000002,0.5487979445618082
8,400,1.0,0.8675665252603162,0.3945578231292517,0.2,0.5424269962992002
8,400,1.0,0.867682221365214,0.3945578231292517,0.25,0.5424496076210699
8,400,1.0,0.867682221365214,0.3945578231292517,0.3,0.5424496076210699
8,400,1.0,0.8677207867335133,0.3945578231292517,0.35000000000000003,0.5424571438072594
8,400,1.0,0.8677593521018125,0.3945578231292517,0.4,0.5424646795329691
8,400,1.0,0.8677207867335133,0.3877551020408163,0.45,0.5359930289561614
8,400,1.0,0.8677207867335133,0.3877551020408163,0.5,0.5359930289561614
8,400,1.0,0.8677207867335133,0.3877551020408163,0.55,0.5359930289561614
9,400,1.0,0.9175086772078673,0.5374149659863946,0.05,0.677812745514716
9,400,1.0,0.9175858079444659,0.5374149659863946,0.1,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.15000000000000002,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.2,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.25,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.3,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.35000000000000003,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.4,0.6778337917083556
9,400,1.0,0.9175858079444659,0.5374149659863946,0.45,0.6778337917083556
9,400,1.0,0.9176243733127651,0.5374149659863946,0.5,0.677844313968441
9,400,1.0,0.9176243733127651,0.5374149659863946,0.55,0.677844313968441
10,400,1.0,0.9732741997686077,0.3741496598639456,0.05,0.5405132292923526
10,400,1.0,0.9739298110296953,0.3741496598639456,0.1,0.5406142818665725
10,400,1.0,0.974161203239491,0.3741496598639456,0.15000000000000002,0.5406499240179244
10,400,1.0,0.974161203239491,0.3741496598639456,0.2,0.5406499240179244
10,400,1.0,0.974161203239491,0.3741496598639456,0.25,0.5406499240179244
10,400,1.0,0.9741997686077902,0.3741496598639456,0.3,0.5406558631871439
10,400,1.0,0.974315464712688,0.3741496598639456,0.35000000000000003,0.5406736786565183
